c16047ce-0cf9-49bb-87d3-ef2974845bfc;107.8;9.49
1d721ee1-3d45-4b61-bb4c-2dc8c6258d41;110.78;17.78
9c31383d-fea4-4376-9308-8d45111dc3ca;89.01;9.81
b1f4f072-13a7-4380-b352-d56ef5cc2374;7.74;1.98
6a428727-1dd3-40bb-b16d-d1a19dd0eb31;23.95;5.45
6bb5fb8b-4b3d-4039-90cf-1cf4af188515;57.34;7.88
e5c8de79-4c7e-479a-af32-36dc97086cda;102.72;13.52
8c7b84b6-c886-4539-94c1-f129e40dbed0;95.43;10.86
862c8c5b-5920-4f5c-9a71-1b69b7fd3b07;118.21;9.52
43073876-a74b-4fc3-85cc-42c026815cd7;73.09;10.88
bac52535-665a-4956-995e-1841aa5d602a;84.96;7.96
f44c4f5b-0018-48e1-8d79-dfcfef64655f;55.49;9.12
755c149c-83c2-497b-8de2-fc64ec6e575c;100.34;25.4
d28ff513-19a9-4fb5-a35a-5d90f5302d89;54.5;11.46
1db66ca3-5c58-40ec-ac20-f4438be79fa4;45.84;7.96
84e2e6e6-df2b-4db9-82d5-1371df2d0d9c;80.07;8.47
cee0492e-e700-4719-831d-e18ec9f3d7be;111.23;7.06
17075dba-7a08-4dc0-aded-aa30478ee9bd;114.6;17.7
82c352f4-858a-444d-a7b9-2331b05109e6;89.29;13.04
2cdf765b-9111-4287-ad7f-d2e2c5f9df9f;9.92;1.58
f0620c24-5aef-438e-aced-380cd95f27fb;70.64;14.78
0fc9cb30-51a5-4743-b13e-94906d6bf6bd;117.4;12.77
ce060bfe-bdbb-470c-8171-3e06c3061496;111.88;15.37
d20ceab5-d2ba-4645-b823-2dfa6dfcc799;14.91;1.74
f0f4d933-f8d6-4c1d-af97-143bd0da33e1;38.88;3.71
7b6353da-fa8a-463e-a795-9c47b9cb7856;29.53;5.81
05758502-111b-4e93-b0df-56b3b55e04b0;29.81;5.72
9a8434b6-b0b2-44c9-bebb-718b5edd74f2;27.33;3.16
50899fc2-7a56-42a8-9fa7-f6cb17bb6f90;63.55;9.72
2121f70d-d8b2-4fdd-8be0-102939029ca3;33.69;4.09
5a5d7870-e46d-4379-8907-aa0ea7500f19;35.59;4.73
05de24e4-c323-4687-a2b8-e2e44271113a;36.89;4.04
361c36f7-2032-4962-ac76-fc3884aa606b;52.08;5.49
aef2733f-0acf-4551-a375-5cafa1f835be;71.65;9.11
72700c7d-cfb2-4c96-97fe-79a91cab2f14;117.31;20.35
d0ba5ec9-a2e6-4493-8290-933328705bfa;28.29;4.64
fefd4163-3848-4df7-b628-80f84cf92f53;27.91;3.75
9c999cdc-ec5d-45ab-b752-fbe2aa19257e;98.49;16.24
161015e6-8469-4143-b09c-bdc68f81a2c1;31.52;3.45
cbf35486-2c7d-4413-86a3-2cef47496d9b;54.56;11.44
27bbdb63-a9d4-47df-b20f-8837b0458b17;23.95;2.17
9c049606-64c3-4540-9645-45019072d4f0;62.23;9.87
b98f15ad-6d66-4cf7-9f6e-59daa83c3bc0;7.08;0.76
bc9de448-f6c3-4d24-a53b-641ec41f981d;51.9;10.41
cbab604d-f395-4d74-9814-966f7aad947a;38.59;5.28
da1ca148-e625-408f-b85d-6510689b27f4;114.55;15.0
40de4f40-08eb-4b41-8c07-72db0167ebfb;41.61;5.07
99ce5463-64aa-49d4-88de-74f81cf536a1;57.92;6.42
c462c10d-de83-495a-87c3-5269d2d45f36;53.87;5.29
dc7fe78e-a3b2-4d49-aa75-8665426b5b34;75.48;5.22
854baacc-1569-46b4-b596-abd24b0d292e;107.5;18.59
466d714a-3f22-493a-bd6c-eadefbef3e0a;92.65;17.21
419dc50c-5f14-4fbf-b84b-1c9d5eae17d0;43.2;4.49
dcebbbde-8b85-451d-8cae-e7bf67ffb104;135.14;33.83
31d93c4d-e937-437c-98c6-deab13808eeb;125.25;24.61
9e9ff954-8e69-46f5-bf2a-06e702a64ab9;37.88;6.22
a8f812bf-3acb-43b9-a510-c47111df7ac6;112.11;17.3
a8e55ffe-3709-42b4-a407-f5015ef86b97;64.17;8.48
d6eaba1c-4437-40b2-84da-a01792dc2046;50.07;7.15
2fd54dba-4f60-4674-85bd-957b0e4a51d5;111.45;13.32
c1b2ad5a-7096-4f98-a392-9522f07f6610;34.88;2.84
360fc819-47d7-493a-8360-29601c323843;72.42;16.72
2002b05a-6bf4-4c52-b9e8-e0b983e602d4;31.79;4.45
14fc5571-0d4d-45f8-846f-562600b8b1eb;28.77;3.05
26dbda52-a886-498e-b99e-5a27163335cf;71.83;12.43
9dbb7a27-8e18-4afc-8ae1-69b7d7f8c4dd;114.12;21.14
95fd9f5c-9f1b-48fa-86e4-5e428e1fd190;46.74;3.97
c43eabb2-bb55-41e1-83f5-547722419669;15.3;1.78
619b5c7a-be86-4089-8b04-b042390a7797;26.13;2.47
e54f8766-47e9-4874-951c-7fb804b26b96;36.08;4.08
c28be0a8-c939-43cd-a570-77cab7fffc9e;37.84;5.29
5c08c06c-8213-40bc-9cb2-87b45bb74333;141.83;25.05
4ebe60ad-14ba-45cf-a9b5-5fcedbef9d09;22.28;1.52
f9a128fe-ce74-4935-b732-70aa95d6382a;9.29;1.68
7f159b41-aa02-4bf0-a133-0704d39808cc;53.19;4.72
ac18aac0-7202-49cc-80c4-c05b85e6a5c6;58.0;7.99
a731ba3c-185e-4004-a859-9336a0d9ca36;18.58;2.35
26a9bd64-3797-405e-94ff-97fe00f1ed6d;48.24;9.67
a6f380c0-d341-4d6c-81ae-a5e285873c85;137.3;22.57
47180cc1-dbb5-499a-80f8-8957d0d54b43;63.62;11.58
e765a337-9bc0-4aad-bf65-58778f3e9484;39.74;5.99
b42dee5b-0cc0-48ca-8d28-541351b00e71;81.0;15.19
e9200d5b-6e50-4acd-a6dc-30097e31b910;87.59;8.42
5166a809-f6ed-4e0f-bc6f-2922ce007222;37.24;6.7
dcfaad5b-7613-4689-a732-942863c1412d;27.86;2.91
b8933685-5bff-47cb-afa1-4a8f18bd709f;77.14;8.08
b3feec2a-3252-49d3-83cb-ea4a131964ee;110.05;16.4
2dd177fc-000c-4281-97d0-4e62c75ac467;24.46;3.22
cd797c37-6963-4696-a048-94c880653de2;18.0;3.58
dd9a790f-7a11-4477-93da-559a9ef19400;78.45;12.12
51302fa4-d330-418b-9f07-6bdeb1a0c865;63.94;9.03
f66b3964-cc28-43ff-97ef-449e95266fd2;19.2;3.52
194496e6-e5d8-4ce0-b3e1-1db2eec701f3;34.24;4.94
0b1ee6df-2129-44f1-a7c3-5ba47020a94d;21.82;1.17
0a48c340-a12e-4d84-b778-82526563b0c6;79.24;10.97
33415699-4b1d-4239-b87e-2d816ab603d0;119.52;18.25
de9c0142-47c2-4be9-adbf-f289b4c1dbd5;113.14;15.91
18d041c5-7d9a-4aee-9baa-7d2db3e845d9;51.92;5.39
a128c4ab-557e-4eef-b7e5-2bfb79bf4b6c;101.12;22.15
cab7ee6e-2f77-4ea1-8657-8e969fa32b90;44.98;6.37
4b94a6ae-b867-4f65-94c4-a462dd25abc5;37.5;4.45
c7d65899-fe31-464e-b2e8-4a10a9cb3a91;72.36;17.86
e055f081-c09b-4bc8-92be-85f245264e8b;90.2;12.61
6be910a3-789f-4d3f-b083-73590c99fdfa;11.71;1.0
44957c07-544f-4ec5-84b7-739e6a69b754;92.68;3.41
7384d416-3d22-491b-b300-04e0d983b0e3;94.05;14.34
9615947b-5eb7-4696-8ac9-22624c325723;99.04;13.87
e7cdb31a-ad6f-494f-bf52-0d7ae922f757;50.02;6.58
0c622ae5-c4f5-48c7-a540-5eddc9e1d7f3;102.47;17.76
93e656b0-df5d-455c-a1e1-d66d337dc242;107.49;16.02
0b543a30-8654-4210-bd33-28afceba66b8;83.66;11.15
8bb2b971-8391-47a7-a44f-cffa44deb639;40.99;7.11
3e7da674-a840-4cdf-bd8e-5d0126b448d9;41.73;6.06
7e25f8f2-f8e8-4ed5-a539-642f225a9b1a;8.71;1.21
3ec19288-1a1b-4d12-9275-29aace8ef7a6;40.41;6.15
15103497-a6f9-4f02-b8dc-5bb2438ab916;58.54;8.8
643e6e17-41b0-484b-8f4e-fbc6ccc04bb1;6.98;1.67
76c79698-13d2-4a00-b185-7ffae160c423;20.93;3.89
fd50cf09-b7d3-4ae4-bcf9-a22e444ef862;92.48;12.17
b78f0167-d084-42db-9af6-26299e14d8f8;33.83;6.1
7a0c3949-6994-432a-9cc3-d4bc402fd14e;92.45;18.45
19e61f6b-35fc-42d5-a91d-3ae73495dee4;47.06;2.73
64e946c2-7392-422e-afb7-65659b715f58;105.1;15.12
92cce97c-cbee-4e38-b17d-15310a5b1aba;105.63;10.61
ff447a09-6363-4fdc-8546-536814569d03;110.28;12.29
9f730612-4c64-41c7-b3d6-22a3d603f81f;43.27;7.1
f954e74f-1648-4f78-94a2-10b3db007235;38.01;5.21
579ff64b-8716-4a0d-8fd6-6293fb3b9871;97.67;11.95
28163f98-6544-411e-b31e-d0e2983b30cc;91.63;18.49
13eab4ea-714d-4bf6-9a85-6462d2c52e3f;20.51;1.71
bee43eb2-6562-4efc-8d73-c82a7a52fc0c;35.16;1.78
6a5975f2-012d-44dc-935f-e122a3a3ded3;96.49;14.67
9f2a2d8f-452e-4bdd-8576-4c299cb27ebb;15.47;2.15
903995f5-b737-45e2-8f78-1fcd57c2b46f;51.17;7.89
6e312710-b0b9-4960-ae80-79d5dbe3405a;73.3;9.36
b0abfc6e-691a-4ecf-afe0-1c4b3f2d154a;54.39;11.79
c6cad113-53e6-403d-8dda-6bc01afc1966;76.82;6.99
6831b712-95cd-4bc0-aea4-6e658066dfbc;60.41;5.21
984a7609-cf48-47e7-a453-e937b1008f6a;63.23;7.45
ac86a0bd-dc67-4a94-bb5d-1ed4442c7d93;51.54;6.75
244fef82-3a68-4458-a50e-3ce21395333d;119.87;10.11
6332136f-6e07-4404-833f-81f9d8d99580;42.44;2.53
ace13b23-026d-4e5b-90e1-457c23758365;13.78;1.42
74e8d6ed-60a6-4aa7-a97e-24e5397ff440;98.27;20.07
fce95bf5-cb2e-44f9-982a-8ffdfaa3c4d0;49.9;4.91
49754ebd-1abd-4b80-b3e7-f5f350c09235;8.05;1.18
78b62f48-13be-4ffb-9165-b89c70fa3f44;105.86;12.14
cbb7428e-2aad-4ee2-83af-6a75804df483;101.75;18.97
3d181f16-05ff-4976-af2a-b0277db1d420;27.03;6.21
148e87ae-02b8-4735-8630-ca198ba6f61b;31.69;6.0
329e9403-af6c-482b-b8b3-0118d5843c17;53.76;4.92
32e1d6a2-ae81-4f89-b201-6a77eb8f52e0;77.04;8.72
0ce61c03-6a55-4356-99df-50505da2c3e3;52.52;9.34
4315f3c9-ae91-410e-9a82-68962b89d67f;55.09;10.45
54895037-b89d-448a-8cfe-ecc286fd0c0f;39.84;6.24
91a378fa-ca59-48e9-89ac-98dd4f56cbe4;97.12;13.51
afef1636-4718-42b1-af44-892523864b82;39.77;10.09
b070f483-2589-49e5-b238-e26e5021515b;62.25;11.27
ae086655-4403-4a1e-ba6d-a40ddf3397ef;147.57;22.94
f3a58015-629a-4d4c-afdb-2b14c20db71a;48.89;10.85
5e85200c-a66e-46fe-98cf-307244d91f5b;85.27;9.72
c575a274-d6ab-475a-96b9-32f676d6c008;13.67;1.53
b90374bc-467b-42d1-8452-51cdb5f4e2f2;19.23;2.09
1c1b74fd-ed43-45af-a708-4ce0d8815682;37.76;4.34
9b28a4bf-ec1b-4c94-bfc5-79124d36e879;110.86;14.52
5c99ddab-b2c9-4e40-b6c1-f0cad405c62a;55.44;8.53
0b1b6ce0-9e94-4b86-9d62-1984065d2f90;81.23;6.42
109362a9-6c69-4be7-af75-0ded6f30d798;24.42;5.34
492e8025-c3c4-4756-9e78-bdfc4db21841;80.03;15.5
02e7c841-4359-4597-9253-42142e05fef9;62.16;7.2
d8172e2e-110d-48fd-98b9-642e434280d1;28.76;5.32
5ea8d9fd-0b2e-4ca9-be25-b8d31c4dcc10;88.08;16.1
3a99b81f-f765-471d-b18b-5e55bd905b2e;40.27;6.53
dffeada4-a5aa-451d-8408-b612d445c1fc;20.51;2.64
273b472a-566b-43df-9355-fd7ccac7c8ae;43.13;3.07
e4c34109-f9e8-4ad8-86d5-ac86a572b6e2;26.51;5.57
42b76ef6-9a83-4b7e-9701-eab15702cd4b;87.14;18.14
bc722d75-7e99-44d8-9321-18c21ec07620;10.34;0.92
d2aa588e-18ea-4923-baf9-d8d20fdf2526;99.09;17.41
08095a57-eb1f-44b1-b4db-a3315d319a66;64.93;6.86
eda36a70-e235-4fc1-9dfe-21a4eeb68492;21.43;2.43
50351c83-d592-40e0-89a3-d75fc6986325;154.06;8.96
89fdb760-3275-445c-a116-3bf375e71952;32.46;2.06
8382b6b5-e319-4c1f-8c66-81f01d6eb744;43.72;6.69
41c8e324-205d-47df-ac94-095105407aaa;60.4;9.74
02906d21-a61d-4ade-8a1b-be0290786081;79.76;6.69
f387408c-3230-47eb-8310-b6cfa05ff491;39.11;6.9
9866714a-22eb-4be7-93ac-d364ec131f48;34.13;4.83
ce41f260-cac3-4910-a965-396a65ac1704;20.33;2.83
2972adbe-0e77-41c8-b59c-a4279a1167aa;86.97;13.68
5a3d0a86-67cc-4ab1-b532-83f47bcdc842;76.15;10.17
26f7096a-187e-43f2-b098-6892646592c9;60.57;12.8
ba4f331d-175e-41b6-8ce9-6dd95c33b44b;71.65;10.68
2fc9c943-0cf7-4a6b-9ab2-ee58cb56dff4;30.77;2.81
2549c9dc-17bb-4e89-ba36-101c89e2918f;78.44;7.97
31391aaa-0373-4553-a5f8-d6f17937d383;76.31;4.65
9654df40-b1d7-43a9-a129-24a494d2c7e9;79.91;6.31
12e689a9-9716-44f3-8000-a98a7e0054c6;22.13;4.11
795ad652-d752-4828-8551-9965be06780c;30.15;5.83
dd5a3bdf-ee38-4e5d-a00f-83ed6bc3152f;15.79;2.26
2c799c8b-4dfa-41fd-b979-41f6d38b05a6;45.23;8.23
df1d6b91-d081-44a0-ab57-8262ba3edbf8;99.3;0.63
52b3576e-1f2b-4a0f-ac10-380cd5fe25e8;13.85;1.79
22d1a388-5628-4f1d-9498-22806654ef27;7.9;1.58
730cb141-1f92-46a8-8ee3-a41e0edf27bd;78.25;8.95
b3453db4-94f4-4ec6-b9ba-b931e950167b;30.26;2.39
fb1d7f54-449f-4766-8dbd-fb1a60fcf212;32.04;5.06
f192d7af-1df2-4470-8b66-ad9dd2f08627;28.76;6.51
554247a0-c69d-46f8-a5d6-a640a68dd806;25.07;1.47
bc013875-ec58-4d3c-b08f-17a062b75773;55.69;2.71
8d757e50-d657-49b4-829b-270e22691048;17.66;3.51
9054c45d-a61c-4942-93f7-aead0a4d11c3;52.13;8.87
1714c0d6-3b06-4d5c-b49b-ef8e86037d63;119.5;2.22
1f5bb955-33ea-4a5d-aee3-8898846dbcbf;33.03;6.08
f8ddfdcc-c06d-4a23-9be5-29867bd1483e;116.77;15.37
430f2712-34d2-4dce-a376-e1548478134a;132.29;20.76
38169586-8b29-41c8-9bf8-7546c2cd343b;88.45;6.87
45ceb370-4ee0-4e70-870a-5c404ff5228f;30.91;5.19
6322d53f-e956-4847-b802-fbb43648ac7d;71.04;8.91
e6a0e3e1-cd6d-416b-a2d2-c5a8e60303db;63.54;6.74
658cba89-df62-454e-aa36-925bd1c7d725;90.44;9.89
c97d8a9f-7025-4ddf-ac5c-841bc28686c4;22.17;3.19
b6e52fb7-e6c2-4676-aa42-99b35c9a6a0b;10.3;1.97
d1d298d2-840a-4862-93a2-40de71909109;56.67;9.94
4569a916-06e6-45f8-8528-3824420e699e;63.4;8.67
482708ba-e3a1-44e8-bfc9-9f13c56cfc46;78.87;13.21
bddeddd3-8fe4-43f7-b9b8-3bf0fd27e011;86.35;10.93
fce4c1e7-3d25-4032-986a-f6a075c2c2e0;108.71;19.49
002a9ff5-1716-4f36-ac4f-1fdf97589bde;30.91;3.81
c89c23ac-5e75-42d6-a678-8438bc052cb2;11.28;1.28
a86da283-6da9-4174-adb8-a9ee47c86c06;19.37;2.46
83ff6bba-8342-4ec2-b83a-bc4451a60abf;133.72;21.68
b925e5c0-b45e-40f5-8bb8-374afcf536c1;107.65;26.05
7d0a9bc8-1727-44ea-87ff-bab210cf2a08;42.62;7.86
f5652b81-8aa1-444d-a2f1-c81b4cbcbddf;49.09;9.37
af6fc7bb-fac7-44d6-9e93-fba1b2e7c668;52.83;9.61
9c8e9a14-d81f-40a3-93a2-10ca63834736;48.65;10.45
54b830c7-3e22-4565-bd5f-697c88cd8ba3;61.88;8.32
da3ea621-1090-4b14-9b34-23013105dadd;59.77;7.12
d38564d5-3a2f-4c78-8341-acc0a9f35e68;75.57;13.89
f2cd9800-64b3-43a6-8ce2-bfd3582c9088;33.29;5.26
542e4527-6daa-4af8-abb5-fc8a233569d0;28.76;5.3
330f0186-7085-4d2a-a4b5-f0a42b4f8b0d;22.28;3.6
3f56d90f-6c28-4d60-b8aa-c44c6fc292a0;26.24;5.37
400a7be2-684f-431b-a268-77fde07325a4;11.77;1.44
c409c458-5f81-42e5-bbca-069763ec00ac;78.41;8.45
2a45db03-f17e-4fae-829b-611a0610ea06;6.92;0.28
c94259d5-846f-4bbc-a47d-b057c612a87f;78.65;13.42
3ff030cc-6399-41af-a62f-538a163b2678;87.88;13.65
35469bd0-5fc1-4689-9fc9-9319ed23fa30;13.85;2.73
9f2fbba9-1ab9-414d-a69f-400b825cad90;40.53;4.93
2913ef59-f202-4f3e-b70b-c846fd4d4370;26.65;1.22
30dcd5c6-8991-4a8b-a02f-fb2cbcf688e2;36.29;9.25
c2a5741b-9945-489a-ad52-cc312a05c252;55.44;9.31
3b5045b0-9a9a-475b-98c0-1a6cb06969c9;92.76;14.87
0f0bae72-7c7b-454f-b91a-f6a79697a505;29.41;5.93
20652a9b-819c-4629-949a-4fe89746ce35;92.7;16.11
bb8f4072-ebb1-4e90-8ccf-428e686578fe;78.01;10.51
ee9470dc-525a-4364-8070-830a80517c5d;62.35;13.05
478ca7e0-8b51-4363-a5db-a295349fc6da;56.29;7.87
3f5973ed-7735-4ec6-ac0a-5759b4725b6a;134.57;28.32
e84ebe48-931a-4161-9cde-bbbe99a3b769;19.99;4.42
20d9c09d-e892-4918-b5d8-7e5525a2a13d;23.05;1.84
7ce28774-0664-436f-830c-6f42c0afe415;61.18;10.8
f39c9546-e78b-45de-95e7-3030e39f50ab;108.69;14.54
b143ecf0-4de8-4818-8d18-e5379801c0e7;65.47;8.99
3385b4b1-6119-4ac0-95c8-2825a8dc1195;125.96;20.99
87ac8270-1305-493d-9dcc-46006ca0d216;27.25;2.73
a313b47f-dc9a-44fb-b0f7-b3d61fe68fbe;69.26;11.07
788e7197-ee25-4082-b5e8-2d4692348b89;29.98;5.38
6abcf061-1181-4c4f-b6e9-a3bbf514fbd9;84.88;12.19
e4cd91e6-8cd9-4123-9713-a3050a4db8e1;64.6;4.32
71d88d3c-aabb-4c05-b3a2-529d95feb8ea;82.54;10.14
d4813d85-f5f8-47e7-b572-1fadbc1aba63;49.87;6.3
f9bbdef7-8f64-4a02-bbf5-aa22ef9bfffc;75.11;5.19
c32ca77a-6d82-4bea-a0eb-e62097a898f3;36.97;3.51
affd8ffa-5653-461f-bc37-a2a3d0e2dcbf;81.34;12.06
af6a1b09-5ba3-4198-ab6b-23269e1dab60;154.83;17.08
2053b1ff-3511-439c-8b12-d3ae5530001c;41.83;2.33
91c123db-9c32-40a6-bc39-d01ecc45c1a1;26.01;2.83
eb3d7265-7ce9-4626-8690-618f47e301ed;12.22;2.15
23a212fc-c49f-41a0-9019-313482ddb98d;61.43;4.03
ca76932b-505e-434f-a719-f2665318dddb;41.83;5.58
ad039e28-fad9-4d5d-96b4-4fe4ab45f732;32.64;3.54
d149ad83-91b2-4698-acbe-24c00d6f8095;103.73;21.26
c12e9156-ae92-4474-a1fa-3aa7cd605a77;28.33;2.99
f6ce8311-a2a0-4d5c-863c-251dec1c1499;75.31;8.07
97db0454-59c7-4e2a-8707-797bc9f8221f;90.05;9.74
13a5f95a-4727-4abf-b2ab-5db03c4b75b8;70.29;6.4
d0743592-55c4-4e63-80f9-a35aa33ecb87;78.01;8.03
5a079974-9295-4b1d-991e-33ed98d78a28;56.7;9.1
607cee98-9cf4-411e-8f19-0d96ac73dd91;44.51;9.85
3a7ba22a-7133-480b-bbdb-b6e8c01701c5;12.22;1.37
2ce387a0-e5bc-4bd6-80b5-1cef54b93282;112.79;14.5
86df7770-5a64-43b3-aaa8-8351467764b4;51.8;8.22
fe9e7972-c686-4055-9512-3c424192c674;57.3;4.63
b80c7c47-ea65-438b-8619-d3231414e469;88.11;8.53
